Axx,Axy,Axz,Ayx,Ayy,Ayz,Azx,Azy,Azz,bx,by,bz, x_global = A x_local + b
0.999950000416665,0,-0.00999983333416666,0,1,0,0.00999983333416666,0,0.999950000416665,-0.0454992416704583,0,4.54977250189583
x0,x1,Nx,dx,y0,y1,Ny,dy,z0,z1,Nz,dz, cuboidal fieldmap grid in local coordinates
-0.0057528904051592,0.0057528904051592,5,0.0028764452025796,-0.0057528904051592,0.0057528904051592,5,0.0028764452025796,-0.4,1.80048057997339,766,0.0028764452025796
x,y,z,Bx,By,Bz, B components are also in local frame: B_global = A B_local
-0.0057528904051592,-0.0057528904051592,-0.4,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.39712355479742,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.394247109594841,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.391370664392261,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.388494219189682,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.385617773987102,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.382741328784522,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.379864883581943,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.376988438379363,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.374111993176784,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.371235547974204,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.368359102771624,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.365482657569045,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.362606212366465,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.359729767163886,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.356853321961306,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.353976876758726,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.351100431556147,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.348223986353567,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.345347541150988,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.342471095948408,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.339594650745828,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.336718205543249,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.333841760340669,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.33096531513809,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.32808886993551,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.32521242473293,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.322335979530351,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.319459534327771,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.316583089125192,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.313706643922612,0,0,0
-0.0057528904051592,-0.0057528904051592,-0.310830198720032,0,0,0
